congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
105,House,29751,14,5,PA,200,0,1,"PETERSON, John",P000263,1938,,0.34,0.24,-119.53758,0.879,929,41,,0.373,0.193
105,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-151.03755,0.852,942,63,,0.446,-0.02
105,House,29777,14,1,PA,100,2,2,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-58.35813,0.81003,277,25,,-0.535,0.229
105,House,29564,5,1,RI,100,0,1,"KENNEDY, Patrick Joseph",K000113,1967,,-0.409,-0.062,-243.1586,0.769,924,117,,-0.442,-0.089
105,House,29753,5,2,RI,100,0,1,"WEYGAND, Robert A.",W000315,1948,,-0.33,0.183,-252.34418,0.761,923,125,,-0.329,0.123
105,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001.0,0.32,0.185,-129.76198,0.871,938,42,,0.389,0.342
105,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,2024.0,-0.256,0.255,-236.65816,0.77,907,94,,-0.285,0.219
105,House,29565,48,1,SC,200,0,1,"SANFORD, Mark",S000051,1960,,0.686,-0.728,-397.17739,0.65212,929,168,,0.74,-0.673
105,House,29566,48,3,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.367,-0.266,-219.00337,0.78714,915,100,,0.432,0.185
105,House,39300,48,4,SC,200,0,1,"INGLIS, Robert Durden",I000023,1959,,0.518,-0.058,-160.48557,0.838,909,77,,0.536,-0.144
105,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.466,0.248,-252.26152,0.76131,925,112,,-0.49,0.375
105,House,29754,37,1,SD,200,0,1,"THUNE, John",T000250,1961,,0.431,0.231,-179.03549,0.82724,944,71,,0.371,0.295
105,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-275.77838,0.742,925,111,,-0.199,0.277
105,House,15450,54,5,TN,100,0,1,"CLEMENT, Robert Nelson",C000503,1943,,-0.216,0.327,-266.0633,0.748,916,108,,-0.234,0.309
105,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-299.53333,0.72737,941,139,,0.545,-0.345
105,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-299.11426,0.722,917,136,,-0.176,0.456
105,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-269.25095,0.747,922,119,,0.511,-0.141
105,House,29568,54,4,TN,200,0,1,"HILLEARY, Van",H000615,1959,,0.543,0.449,-266.3715,0.752,935,119,,0.672,0.297
105,House,29569,54,7,TN,200,0,1,"BRYANT, Ed",B000996,1948,,0.442,0.25,-141.84607,0.859,932,65,,0.467,0.22
105,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-121.56178,0.877,930,50,,0.351,0.314
105,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-247.62247,0.754,876,109,,-0.433,0.143
105,House,10520,49,20,TX,100,0,1,"GONZÁLEZ, Henry B.",G000272,1916,2000.0,-0.538,0.558,-89.4612,0.749,310,41,,-0.389,-0.036
105,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,-143.46644,0.854,910,58,,0.502,-0.105
105,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-499.21933,0.585,932,208,,0.955,-0.297
105,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-237.00682,0.77,908,102,,-0.318,0.234
105,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,2023.0,0.019,1.0,-366.31193,0.674,927,173,,-0.076,0.997
105,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,2019.0,0.096,0.995,-357.72363,0.683,937,167,,0.103,0.995
105,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-253.76554,0.757,911,104,,-0.233,0.579
105,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-204.71676,0.79635,899,79,,0.55,0.164
105,House,15093,49,19,TX,200,0,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,-130.63658,0.869,930,60,,0.461,0.437
105,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-153.34792,0.846,917,69,,0.545,0.031
105,House,15125,49,26,TX,200,0,1,"ARMEY, Richard Keith",A000217,1940,,0.635,-0.089,-147.91812,0.851,920,57,,0.522,-0.095
105,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-128.6981,0.86998,924,46,,0.359,0.11
105,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-158.05354,0.83491,876,69,,0.588,0.183
105,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-285.20081,0.735,925,128,,-0.282,0.358
105,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.333,-322.3278,0.70893,937,143,,-0.438,-0.459
105,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-180.19643,0.82505,937,75,,0.523,0.067
105,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,2024.0,-0.459,0.121,-230.36834,0.77828,919,103,,-0.439,-0.122
105,House,29574,49,25,TX,100,0,1,"BENTSEN, Kenneth E., Jr.",B000400,1959,,-0.292,0.116,-247.1092,0.769,939,112,,-0.283,-0.003
105,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-270.18907,0.749,934,118,,-0.234,0.458
105,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-283.00305,0.737,929,128,,-0.16,0.557
105,House,29759,49,5,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.584,0.173,-162.85729,0.83999,934,70,,0.596,0.41
105,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-154.67234,0.84525,920,63,,0.482,0.306
105,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-281.80031,0.738,928,127,,-0.305,0.084
105,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.403,0.243,-170.56745,0.83044,918,59,,0.347,0.018
105,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-211.03748,0.794,915,83,,-0.341,0.219
105,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-235.57275,0.767,887,106,,-0.323,0.34
105,House,29771,49,28,TX,100,2,2,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-214.05953,0.781,865,83,,-0.365,0.215
105,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-258.11694,0.748,887,99,,0.362,0.109
105,House,39303,49,28,TX,100,1,1,"TEJEDA, Frank",T000113,1945,1997.0,-0.277,0.961,,,,,,,
105,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-307.34712,0.71311,909,145,,-0.313,0.378
105,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1934,2023.0,-0.485,0.198,-248.91255,0.76183,915,121,,-0.481,0.243
105,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,2018.0,0.496,0.143,-145.20959,0.852,906,57,,0.424,0.195
105,House,29765,67,2,UT,200,0,1,"COOK, Merrill",C000722,1946,2026.0,0.364,-0.059,-178.51983,0.826,936,81,,0.349,-0.132
105,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,2024.0,0.596,0.017,-184.86959,0.813,893,67,,0.572,-0.051
105,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.545,-0.427,-218.74833,0.78757,916,102,,-0.473,-0.437
105,House,14802,40,7,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,2023.0,0.382,-0.13,-151.59315,0.849,928,64,,0.378,0.022
105,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-208.44702,0.8,933,82,,0.307,-0.111
105,House,15003,40,1,VA,200,0,1,"BATEMAN, Herbert Harvell",B000229,1928,2000.0,0.242,0.191,-169.72667,0.821,860,69,,0.275,0.061
105,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-265.72323,0.741,885,107,,-0.253,0.036
105,House,15060,40,4,VA,100,0,1,"SISISKY, Norman",S000453,1927,2001.0,-0.122,0.453,-286.51569,0.736,934,118,,-0.146,0.376
105,House,15437,40,2,VA,100,0,1,"PICKETT, Owen Bradford",P000326,1930,2010.0,-0.149,0.555,-444.10677,0.619,925,202,,-0.175,0.57
105,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-378.71692,0.659,907,173,,-0.264,-0.25
105,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-248.20421,0.766,931,112,,0.235,-0.349
105,House,29767,40,5,VA,100,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.118,0.993,-381.08968,0.664,930,163,,0.08,0.997
105,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,-0.003,-307.68118,0.71959,935,138,,-0.461,0.164
105,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-176.64981,0.82917,943,67,,0.41,0.039
105,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-264.56249,0.751,926,111,,-0.286,-0.034
105,House,15613,73,7,WA,100,0,1,"MCDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-193.07916,0.807,899,78,,-0.732,-0.291
105,House,29577,73,1,WA,200,0,1,"WHITE, Richard Alan (Rick)",W000391,1953,,0.374,-0.446,-194.51246,0.808,911,88,,0.357,-0.398
105,House,29578,73,2,WA,200,0,1,"METCALF, Jack",M000669,1927,2007.0,0.384,-0.169,-254.48113,0.76,929,119,,0.328,-0.117
105,House,29579,73,3,WA,200,0,1,"SMITH, Linda",S000587,1950,,0.349,0.002,-238.97516,0.769,910,107,,0.299,0.089
105,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-121.81517,0.877,932,45,,0.47,0.206
105,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,2024.0,0.357,0.08,-165.20746,0.837,929,60,,0.404,0.052
105,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.291,-0.165,-282.95249,0.73743,929,132,,-0.281,-0.085
105,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007.0,0.384,-0.261,-159.72966,0.842,930,65,,0.42,-0.153
105,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-406.61965,0.645,928,185,,-0.285,0.396
105,House,15077,56,2,WV,100,0,1,"WISE, Robert Ellsworth, Jr.",W000654,1948,,-0.32,0.253,-237.0349,0.77,905,110,,-0.311,0.15
105,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-344.70834,0.679,890,159,,-0.261,0.514
105,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-324.52235,0.703,920,155,,-0.471,0.033
105,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-305.38655,0.71984,929,154,,0.726,-0.688
105,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-352.25035,0.687,939,159,,0.488,-0.585
105,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,2017.0,-0.322,-0.093,-316.72465,0.711,930,139,,-0.275,-0.006
105,House,29150,25,2,WI,200,0,1,"KLUG, Scott L.",K000274,1953,,0.258,-0.713,-265.13912,0.744,898,137,,0.369,-0.786
105,House,29583,25,1,WI,200,0,1,"NEUMANN, Mark W.",N000054,1954,,0.667,-0.431,-308.63542,0.71,903,120,,0.647,-0.314
105,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.26,-0.08,-301.31528,0.72526,938,147,,-0.304,-0.306
105,House,29770,25,8,WI,100,0,1,"JOHNSON, Jay W.",J000149,1943,2009.0,-0.321,0.114,-280.30327,0.741,934,132,,-0.323,0.145
105,House,39315,25,5,WI,100,0,1,"BARRETT, Thomas M.",B000177,1953,,-0.38,-0.507,-286.35976,0.738,944,133,,-0.438,-0.366
105,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-146.1532,0.836,818,62,,0.541,0.193
105,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard (Jeff), III",S001141,1946,,0.549,0.13,-69.71238,0.86482,480,30,,0.582,0.231
105,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-119.69629,0.7809,484,53,,0.416,0.511
105,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010.0,0.219,-0.5,-129.695,0.765,484,56,,0.226,-0.327
105,Senate,14907,81,0,AK,200,0,1,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-88.13124,0.828,468,34,,0.338,0.073
105,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018.0,0.381,-0.626,-161.71135,0.70679,466,72,,0.376,-0.927
105,Senate,15429,61,0,AZ,200,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,-83.55917,0.83838,474,39,,0.579,-0.518
105,Senate,14300,42,0,AR,100,0,1,"BUMPERS, Dale",B001057,1925,2016.0,-0.362,0.389,-139.84749,0.748,482,67,,-0.423,0.006
105,Senate,29306,42,0,AR,200,0,1,"HUTCHINSON, Timothy",H001015,1949,,0.419,0.072,-112.16535,0.787,469,44,,0.509,0.071
105,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-100.04284,0.811,477,51,,-0.376,-0.358
105,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,2023.0,-0.268,-0.184,-123.13799,0.77455,482,48,,-0.255,-0.137
105,Senate,29108,62,0,CO,200,0,1,"ALLARD, A. Wayne",A000109,1943,,0.572,-0.121,-84.32764,0.84,485,38,,0.556,-0.16
105,Senate,95407,62,0,CO,200,0,1,"CAMPBELL, Ben Nighthorse",C000077,1933,2025.0,0.23,0.132,-165.02255,0.711,483,73,,0.249,0.172
105,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-113.21926,0.791,482,54,,-0.289,-0.338
105,Senate,15704,1,0,CT,100,0,1,"LIEBERMAN, Joseph I.",L000304,1942,2024.0,-0.205,-0.312,-160.84986,0.716,482,76,,-0.19,-0.305
105,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003.0,0.272,-0.39,-136.4003,0.749,473,62,,0.233,-0.405
105,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette (Joe), Jr.",B000444,1942,,-0.314,-0.042,-150.62394,0.726,471,67,,-0.245,-0.064
105,Senate,15037,43,0,FL,200,0,1,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-133.10027,0.758,480,64,,0.371,-0.401
105,Senate,15503,43,0,FL,100,0,1,"GRAHAM, Daniel Robert (Bob)",G000352,1936,2024.0,-0.231,-0.012,-160.14256,0.719,485,73,,-0.196,0.037
105,Senate,49301,44,0,GA,200,0,1,"COVERDELL, Paul",C000813,1939,2000.0,0.407,-0.003,-105.95475,0.801,478,38,,0.401,-0.023
105,Senate,49701,44,0,GA,100,0,1,"CLELAND, Joseph Maxwell (Max)",C001034,1942,2021.0,-0.22,0.302,-149.85077,0.735,486,66,,-0.271,0.412
105,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-105.75414,0.783,432,39,,-0.321,0.362
105,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,2018.0,-0.419,0.273,-81.87709,0.838,462,33,,-0.402,0.13
105,Senate,14809,63,0,ID,200,0,1,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-90.27222,0.83,486,41,,0.452,0.17
105,Senate,49302,63,0,ID,200,0,1,"KEMPTHORNE, Dirk",K000088,1951,,0.46,0.155,-88.21724,0.833,482,42,,0.42,0.103
105,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.339,-0.313,-93.24007,0.82445,483,39,,-0.422,-0.429
105,Senate,49303,21,0,IL,100,0,1,"MOSELEY BRAUN, Carol",M001025,1947,,-0.335,-0.504,-124.0558,0.768,470,56,,-0.3,-0.46
105,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,2019.0,0.304,-0.466,-135.66246,0.756,486,58,,0.277,-0.458
105,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-154.53063,0.719,469,72,,0.433,-0.652
105,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.362,-0.034,-140.31321,0.74923,486,66,,0.349,-0.143
105,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-107.8413,0.793,466,54,,-0.43,-0.584
105,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-112.21169,0.78881,473,50,,0.364,-0.064
105,Senate,29523,32,0,KS,200,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-97.39979,0.818,485,38,,0.505,-0.291
105,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-156.0969,0.723,482,67,,-0.279,0.932
105,Senate,14921,51,0,KY,200,0,1,"MCCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.017,-78.15709,0.85088,484,31,,0.448,0.203
105,Senate,13056,45,0,LA,100,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-128.56254,0.766,483,52,,-0.157,0.74
105,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-127.80205,0.766,480,49,,-0.228,0.216
105,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-151.66368,0.732,486,75,,0.096,-0.705
105,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.124,-0.506,-130.68106,0.76423,486,62,,0.132,-0.772
105,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,2020.0,-0.435,-0.221,-72.40612,0.861,484,28,,-0.456,0.017
105,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-87.84435,0.827,461,30,,-0.348,-0.131
105,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-69.58448,0.863,472,27,,-0.487,-0.33
105,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-80.29896,0.847,483,34,,-0.365,-0.367
105,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,2021.0,-0.395,-0.116,-98.89174,0.813,479,42,,-0.378,-0.059
105,Senate,49500,23,0,MI,200,0,1,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-113.01782,0.793,486,44,,0.37,-0.272
105,Senate,29367,33,0,MN,200,0,1,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-104.67262,0.804,481,47,,0.499,0.003
105,Senate,49101,33,0,MN,100,0,1,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-86.31622,0.833,472,37,,-0.724,-0.673
105,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,2019.0,0.287,0.051,-115.35396,0.78833,485,58,,0.261,-0.083
105,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-73.05737,0.859,479,31,,0.408,0.034
105,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,2025.0,0.31,-0.169,-129.9464,0.763,480,51,,0.281,-0.005
105,Senate,49501,34,0,MO,200,0,1,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-104.29091,0.807,485,44,,0.692,0.125
105,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-141.51338,0.74,470,68,,-0.2,0.089
105,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-86.9629,0.832,474,37,,0.385,0.278
105,Senate,15702,35,0,NE,100,0,1,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-145.59485,0.739,482,64,,-0.242,-0.057
105,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-118.57499,0.783,485,50,,0.359,-0.295
105,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,2021.0,-0.276,0.258,-160.24771,0.717,481,79,,-0.248,0.324
105,Senate,15700,65,0,NV,100,0,1,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-151.38874,0.731,484,79,,-0.236,0.094
105,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-121.83878,0.777,484,61,,0.412,-0.736
105,Senate,15116,4,0,NH,200,0,1,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-89.29385,0.831,483,36,,0.715,-0.194
105,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-90.6326,0.83,486,36,,-0.391,-0.35
105,Senate,15071,12,0,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-150.94879,0.731,481,68,,-0.28,-0.151
105,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,2017.0,0.257,-0.247,-104.65755,0.801,471,38,,0.247,-0.144
105,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis (Jeff), Jr.",B000468,1943,,-0.266,0.045,-132.67731,0.752,466,61,,-0.286,0.093
105,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-187.38043,0.669,466,84,,-0.234,-0.065
105,Senate,14900,13,0,NY,200,0,1,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-200.27917,0.657,476,91,,0.116,-0.204
105,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-66.04322,0.857,429,24,,0.69,0.595
105,Senate,49304,47,0,NC,200,0,1,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,2023.0,0.709,0.5,-112.3978,0.789,475,46,,0.672,0.741
105,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-140.11665,0.747,480,62,,-0.346,0.673
105,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-112.22332,0.792,481,53,,-0.326,0.76
105,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,2016.0,-0.262,-0.067,-118.24979,0.756,423,46,,-0.351,-0.265
105,Senate,15020,24,0,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-131.42163,0.763,486,56,,0.278,-0.415
105,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-87.30829,0.836,486,36,,0.569,-0.164
105,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,2024.0,0.552,0.045,-78.19041,0.84763,473,36,,0.675,0.1
105,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.335,-0.486,-147.32486,0.73429,477,66,,-0.287,-0.526
105,Senate,49705,72,0,OR,200,0,1,"SMITH, Gordon Harold",S001142,1952,,0.192,-0.21,-112.78969,0.792,483,42,,0.242,-0.215
105,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-189.0135,0.655,446,104,,-0.001,-0.68
105,Senate,29141,14,0,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-131.83581,0.761,482,57,,0.355,-0.32
105,Senate,14500,5,0,RI,200,0,1,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-145.99076,0.738,480,68,,0.08,-0.981
105,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.36,-0.154,-81.16973,0.8456,484,31,,-0.425,-0.066
105,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-93.101,0.825,485,43,,0.407,0.177
105,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick (Fritz)",H000725,1922,2019.0,-0.293,0.925,-183.90948,0.668,455,89,,-0.279,0.96
105,Senate,14617,37,0,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-94.43697,0.822,482,43,,-0.331,0.299
105,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,2024.0,-0.25,0.143,-139.06617,0.75,484,63,,-0.312,0.105
105,Senate,49502,54,0,TN,200,0,1,"FRIST, William H.",F000439,1952,,0.366,-0.222,-100.01202,0.814,485,42,,0.335,-0.272
105,Senate,49503,54,0,TN,200,0,1,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-148.68513,0.736,486,66,,0.423,-0.708
105,Senate,14628,49,0,TX,200,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-94.61552,0.822,483,42,,0.597,-0.305
105,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-116.67392,0.783,477,53,,0.388,0.013
105,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,2022.0,0.382,-0.004,-117.70098,0.78334,482,52,,0.285,0.004
